日付,都道府県コード,都道府県名,各地の感染者数_1日ごとの発表数,各地の感染者数_累計,各地の死者数_1日ごとの発表数,各地の死者数_累計,各地の直近1週間の人口10万人あたりの感染者数
2020/4/3,24,三重県,1,13,0,0,0.22
2020/4/4,24,三重県,0,13,0,0,0.22
2020/4/5,24,三重県,0,13,0,0,0.22
2020/4/6,24,三重県,0,13,0,0,0.11
2020/4/7,24,三重県,0,13,0,0,0.11
2020/4/8,24,三重県,0,13,0,0,0.11
2020/4/9,24,三重県,2,15,0,0,0.17
2020/4/10,24,三重県,0,15,0,0,0.11
2020/4/11,24,三重県,2,17,0,0,0.22
2020/4/12,24,三重県,0,17,0,0,0.22
2020/4/13,24,三重県,0,17,0,0,0.22
2020/4/14,24,三重県,2,19,0,0,0.34
2020/4/15,24,三重県,1,20,0,0,0.39
2020/4/16,24,三重県,6,26,1,1,0.62
2020/4/17,24,三重県,6,32,0,1,0.95
2020/4/18,24,三重県,3,35,0,1,1.01
2020/4/19,24,三重県,1,36,0,1,1.07
2020/4/20,24,三重県,3,39,0,1,1.24
2020/4/21,24,三重県,2,41,0,1,1.24
2020/4/22,24,三重県,2,43,0,1,1.29
2020/4/23,24,三重県,0,43,0,1,0.95
2020/4/24,24,三重県,2,45,0,1,0.73
2020/4/25,24,三重県,0,45,0,1,0.56
2020/4/26,24,三重県,0,45,0,1,0.51
2020/4/27,24,三重県,0,45,0,1,0.34
2020/4/28,24,三重県,0,45,0,1,0.22
2020/4/29,24,三重県,0,45,0,1,0.11
2020/4/30,24,三重県,0,45,0,1,0.11
2020/5/1,24,三重県,0,45,0,1,0.0
2020/5/2,24,三重県,0,45,0,1,0.0
2020/5/3,24,三重県,0,45,0,1,0.0
2020/5/4,24,三重県,0,45,0,1,0.0
2020/5/5,24,三重県,0,45,0,1,0.0
2020/5/6,24,三重県,0,45,0,1,0.0
2020/5/7,24,三重県,0,45,0,1,0.0
2020/5/8,24,三重県,0,45,0,1,0.0
2020/5/9,24,三重県,0,45,0,1,0.0
2020/5/10,24,三重県,0,45,0,1,0.0
2020/5/11,24,三重県,0,45,0,1,0.0
2020/5/12,24,三重県,0,45,0,1,0.0
2020/5/13,24,三重県,0,45,0,1,0.0
2020/5/14,24,三重県,0,45,0,1,0.0
2020/5/15,24,三重県,0,45,0,1,0.0
2020/5/16,24,三重県,0,45,0,1,0.0
2020/5/17,24,三重県,0,45,0,1,0.0
2020/5/18,24,三重県,0,45,0,1,0.0
2020/5/19,24,三重県,0,45,0,1,0.0
2020/5/20,24,三重県,0,45,0,1,0.0
2020/5/21,24,三重県,0,45,0,1,0.0
2020/5/22,24,三重県,0,45,0,1,0.0
2020/5/23,24,三重県,0,45,0,1,0.0
2020/5/24,24,三重県,0,45,0,1,0.0
2020/5/25,24,三重県,0,45,0,1,0.0
2020/5/26,24,三重県,0,45,0,1,0.0
2020/5/27,24,三重県,0,45,0,1,0.0
2020/5/28,24,三重県,0,45,0,1,0.0
2020/5/29,24,三重県,0,45,0,1,0.0
2020/5/30,24,三重県,0,45,0,1,0.0
2020/5/31,24,三重県,0,45,0,1,0.0
2020/6/1,24,三重県,0,45,0,1,0.0
2020/6/2,24,三重県,0,45,0,1,0.0
2020/6/3,24,三重県,0,45,0,1,0.0
2020/6/4,24,三重県,0,45,0,1,0.0
2020/6/5,24,三重県,0,45,0,1,0.0
2020/6/6,24,三重県,0,45,0,1,0.0
2020/6/7,24,三重県,0,45,0,1,0.0
2020/6/8,24,三重県,0,45,0,1,0.0
2020/6/9,24,三重県,0,45,0,1,0.0
2020/6/10,24,三重県,0,45,0,1,0.0
2020/6/11,24,三重県,0,45,0,1,0.0
2020/6/12,24,三重県,0,45,0,1,0.0
2020/6/13,24,三重県,0,45,0,1,0.0
2020/6/14,24,三重県,0,45,0,1,0.0
2020/6/15,24,三重県,0,45,0,1,0.0
2020/6/16,24,三重県,0,45,0,1,0.0
2020/6/17,24,三重県,0,45,0,1,0.0
2020/6/18,24,三重県,0,45,0,1,0.0
2020/6/19,24,三重県,1,46,0,1,0.06
2020/6/20,24,三重県,0,46,0,1,0.06
2020/6/21,24,三重県,0,46,0,1,0.06
2020/6/22,24,三重県,0,46,0,1,0.06
2020/6/23,24,三重県,0,46,0,1,0.06
2020/6/24,24,三重県,0,46,0,1,0.06
2020/6/25,24,三重県,0,46,0,1,0.06
2020/6/26,24,三重県,0,46,0,1,0.0
2020/6/27,24,三重県,0,46,0,1,0.0
2020/6/28,24,三重県,0,46,0,1,0.0
2020/6/29,24,三重県,0,46,0,1,0.0
2020/6/30,24,三重県,0,46,0,1,0.0
2020/7/1,24,三重県,0,46,0,1,0.0
2020/7/2,24,三重県,0,46,0,1,0.0
2020/7/3,24,三重県,0,46,0,1,0.0
2020/7/4,24,三重県,0,46,0,1,0.0
2020/7/5,24,三重県,0,46,0,1,0.0
2020/7/6,24,三重県,0,46,0,1,0.0
2020/7/7,24,三重県,0,46,0,1,0.0
2020/7/8,24,三重県,0,46,0,1,0.0
2020/7/9,24,三重県,0,46,0,1,0.0
2020/7/10,24,三重県,1,47,0,1,0.06
2020/7/11,24,三重県,1,48,0,1,0.11
2020/7/12,24,三重県,2,50,0,1,0.22
2020/7/13,24,三重県,0,50,0,1,0.22
2020/7/14,24,三重県,0,50,0,1,0.22
2020/7/15,24,三重県,2,52,0,1,0.34
2020/7/16,24,三重県,2,54,0,1,0.45
2020/7/17,24,三重県,1,55,0,1,0.45
2020/7/18,24,三重県,1,56,0,1,0.45
2020/7/19,24,三重県,1,57,0,1,0.39
2020/7/20,24,三重県,1,58,0,1,0.45
2020/7/21,24,三重県,0,58,0,1,0.45
2020/7/22,24,三重県,1,59,0,1,0.39
2020/7/23,24,三重県,2,61,0,1,0.39
2020/7/24,24,三重県,2,63,0,1,0.45
2020/7/25,24,三重県,2,65,0,1,0.51
2020/7/26,24,三重県,5,70,0,1,0.73
2020/7/27,24,三重県,4,74,0,1,0.9
2020/7/28,24,三重県,6,80,0,1,1.24
2020/7/29,24,三重県,10,90,0,1,1.74
2020/7/30,24,三重県,1,91,0,1,1.68
2020/7/31,24,三重県,10,101,0,1,2.13
2020/8/1,24,三重県,11,112,0,1,2.64
2020/8/2,24,三重県,12,124,0,1,3.03
2020/8/3,24,三重県,20,144,0,1,3.93
2020/8/4,24,三重県,11,155,0,1,4.21
2020/8/5,24,三重県,24,179,0,1,5.0
2020/8/6,24,三重県,10,189,0,1,5.5
2020/8/7,24,三重県,23,212,0,1,6.23
2020/8/8,24,三重県,17,229,0,1,6.57
2020/8/9,24,三重県,9,238,0,1,6.4
2020/8/10,24,三重県,11,249,0,1,5.9
2020/8/11,24,三重県,3,252,0,1,5.45
2020/8/12,24,三重県,10,262,0,1,4.66
2020/8/13,24,三重県,6,268,0,1,4.44
2020/8/14,24,三重県,7,275,0,1,3.54
2020/8/15,24,三重県,6,281,0,1,2.92
2020/8/16,24,三重県,3,284,0,1,2.58
2020/8/17,24,三重県,1,285,1,2,2.02
2020/8/18,24,三重県,3,288,0,2,2.02
2020/8/19,24,三重県,15,303,0,2,2.3
2020/8/20,24,三重県,15,318,0,2,2.81
2020/8/21,24,三重県,13,331,0,2,3.14
2020/8/22,24,三重県,6,337,0,2,3.14
2020/8/23,24,三重県,5,342,0,2,3.26
2020/8/24,24,三重県,11,353,0,2,3.82
2020/8/25,24,三重県,0,353,0,2,3.65
2020/8/26,24,三重県,1,354,0,2,2.86
2020/8/27,24,三重県,6,360,0,2,2.36
2020/8/28,24,三重県,5,365,0,2,1.91
2020/8/29,24,三重県,0,365,0,2,1.57
2020/8/30,24,三重県,3,368,0,2,1.46
2020/8/31,24,三重県,12,380,0,2,1.52
2020/9/1,24,三重県,0,380,0,2,1.52
2020/9/2,24,三重県,3,383,0,2,1.63
2020/9/3,24,三重県,5,388,0,2,1.57
2020/9/4,24,三重県,11,399,0,2,1.91
2020/9/5,24,三重県,25,424,0,2,3.31
2020/9/6,24,三重県,0,424,1,3,3.14
2020/9/7,24,三重県,11,435,0,3,3.09
2020/9/8,24,三重県,8,443,1,4,3.54
2020/9/9,24,三重県,2,445,0,4,3.48
2020/9/10,24,三重県,5,450,0,4,3.48
2020/9/11,24,三重県,5,455,1,5,3.14
2020/9/12,24,三重県,2,457,0,5,1.85
2020/9/13,24,三重県,3,460,0,5,2.02
2020/9/14,24,三重県,3,463,0,5,1.57
2020/9/15,24,三重県,1,464,0,5,1.18
2020/9/16,24,三重県,2,466,0,5,1.18
2020/9/17,24,三重県,1,467,0,5,0.95
2020/9/18,24,三重県,2,469,0,5,0.79
2020/9/19,24,三重県,1,470,0,5,0.73
2020/9/20,24,三重県,1,471,0,5,0.62
2020/9/21,24,三重県,4,475,1,6,0.67
2020/9/22,24,三重県,5,480,1,7,0.9
2020/9/23,24,三重県,3,483,0,7,0.95
2020/9/24,24,三重県,1,484,0,7,0.95
2020/9/25,24,三重県,5,489,0,7,1.12
2020/9/26,24,三重県,5,494,0,7,1.35
2020/9/27,24,三重県,1,495,0,7,1.35
2020/9/28,24,三重県,7,502,0,7,1.52
2020/9/29,24,三重県,1,503,0,7,1.29
2020/9/30,24,三重県,6,509,0,7,1.46
2020/10/1,24,三重県,14,523,0,7,2.19
2020/10/2,24,三重県,2,525,0,7,2.02
2020/10/3,24,三重県,2,527,0,7,1.85
2020/10/4,24,三重県,3,530,0,7,1.97
2020/10/5,24,三重県,0,530,0,7,1.57
2020/10/6,24,三重県,4,534,0,7,1.74
2020/10/7,24,三重県,1,535,0,7,1.46
2020/10/8,24,三重県,0,535,0,7,0.67
2020/10/9,24,三重県,0,535,0,7,0.56
2020/10/10,24,三重県,2,537,0,7,0.56
2020/10/11,24,三重県,1,538,0,7,0.45
2020/10/12,24,三重県,4,542,0,7,0.67
2020/10/13,24,三重県,0,542,0,7,0.45
2020/10/14,24,三重県,2,544,0,7,0.51
2020/10/15,24,三重県,0,544,0,7,0.51
2020/10/16,24,三重県,2,546,0,7,0.62
2020/10/17,24,三重県,3,549,0,7,0.67
2020/10/18,24,三重県,0,549,0,7,0.62
2020/10/19,24,三重県,1,550,0,7,0.45
2020/10/20,24,三重県,1,551,0,7,0.51
2020/10/21,24,三重県,0,551,0,7,0.39
2020/10/22,24,三重県,3,554,0,7,0.56
2020/10/23,24,三重県,1,555,0,7,0.51
2020/10/24,24,三重県,0,555,0,7,0.34
2020/10/25,24,三重県,0,555,0,7,0.34
2020/10/26,24,三重県,0,555,0,7,0.28
2020/10/27,24,三重県,0,555,0,7,0.22
2020/10/28,24,三重県,0,555,0,7,0.22
2020/10/29,24,三重県,1,556,0,7,0.11
2020/10/30,24,三重県,7,563,0,7,0.45
2020/10/31,24,三重県,2,565,0,7,0.56
2020/11/1,24,三重県,1,566,0,7,0.62
2020/11/2,24,三重県,2,568,0,7,0.73
2020/11/3,24,三重県,1,569,0,7,0.79
2020/11/4,24,三重県,5,574,0,7,1.07
2020/11/5,24,三重県,1,575,0,7,1.07
2020/11/6,24,三重県,12,587,0,7,1.35
2020/11/7,24,三重県,8,595,0,7,1.68
2020/11/8,24,三重県,1,596,0,7,1.68
2020/11/9,24,三重県,1,597,0,7,1.63
2020/11/10,24,三重県,2,599,0,7,1.68
2020/11/11,24,三重県,4,603,0,7,1.63
2020/11/12,24,三重県,3,606,0,7,1.74
2020/11/13,24,三重県,4,610,0,7,1.29
2020/11/14,24,三重県,6,616,0,7,1.18
2020/11/15,24,三重県,4,620,0,7,1.35
2020/11/16,24,三重県,1,621,0,7,1.35
2020/11/17,24,三重県,7,628,0,7,1.63
2020/11/18,24,三重県,17,645,0,7,2.36
2020/11/19,24,三重県,21,666,0,7,3.37
2020/11/20,24,三重県,18,684,0,7,4.15
2020/11/21,24,三重県,22,706,0,7,5.05
2020/11/22,24,三重県,15,721,0,7,5.67
2020/11/23,24,三重県,11,732,0,7,6.23
2020/11/24,24,三重県,5,737,0,7,6.12
2020/11/25,24,三重県,18,755,0,7,6.18
2020/11/26,24,三重県,27,782,0,7,6.51
2020/11/27,24,三重県,15,797,0,7,6.34
2020/11/28,24,三重県,29,826,0,7,6.74
2020/11/29,24,三重県,18,844,0,7,6.91
2020/11/30,24,三重県,14,858,0,7,7.07
2020/12/1,24,三重県,7,865,0,7,7.19
2020/12/2,24,三重県,15,880,1,8,7.02
2020/12/3,24,三重県,25,905,1,9,6.91
2020/12/4,24,三重県,22,927,0,9,7.3
2020/12/5,24,三重県,13,940,0,9,6.4
2020/12/6,24,三重県,10,950,0,9,5.95
2020/12/7,24,三重県,7,957,1,10,5.56
2020/12/8,24,三重県,10,967,0,10,5.73
2020/12/9,24,三重県,19,986,0,10,5.95
2020/12/10,24,三重県,25,1011,0,10,5.95
2020/12/11,24,三重県,17,1028,1,11,5.67
2020/12/12,24,三重県,14,1042,1,12,5.73
2020/12/13,24,三重県,13,1055,0,12,5.9
2020/12/14,24,三重県,17,1072,0,12,6.46
2020/12/15,24,三重県,14,1086,1,13,6.68
2020/12/16,24,三重県,17,1103,1,14,6.57
2020/12/17,24,三重県,12,1115,1,15,5.84
2020/12/18,24,三重県,7,1122,0,15,5.28
2020/12/19,24,三重県,9,1131,0,15,5.0
2020/12/20,24,三重県,13,1144,0,15,5.0
2020/12/21,24,三重県,7,1151,0,15,4.44
2020/12/22,24,三重県,10,1161,0,15,4.21
2020/12/23,24,三重県,15,1176,0,15,4.1
2020/12/24,24,三重県,11,1187,0,15,4.04
2020/12/25,24,三重県,11,1198,0,15,4.27
2020/12/26,24,三重県,13,1211,1,16,4.49
2020/12/27,24,三重県,14,1225,0,16,4.55
2020/12/28,24,三重県,12,1237,0,16,4.83
2020/12/29,24,三重県,11,1248,0,16,4.88
2020/12/30,24,三重県,25,1273,1,17,5.45
2020/12/31,24,三重県,18,1291,1,18,5.84
2021/1/1,24,三重県,6,1297,0,18,5.56
2021/1/2,24,三重県,14,1311,0,18,5.61
2021/1/3,24,三重県,13,1324,1,19,5.56
2021/1/4,24,三重県,15,1339,1,20,5.73
2021/1/5,24,三重県,30,1369,0,20,6.79
2021/1/6,24,三重県,33,1402,0,20,7.24
2021/1/7,24,三重県,27,1429,0,20,7.75
2021/1/8,24,三重県,42,1471,1,21,9.77
2021/1/9,24,三重県,49,1520,1,22,11.73
2021/1/10,24,三重県,43,1563,0,22,13.42
2021/1/11,24,三重県,23,1586,0,22,13.87
2021/1/12,24,三重県,25,1611,0,22,13.59
2021/1/13,24,三重県,33,1644,0,22,13.59
2021/1/14,24,三重県,28,1672,1,23,13.64
2021/1/15,24,三重県,45,1717,0,23,13.81
2021/1/16,24,三重県,40,1757,0,23,13.31
2021/1/17,24,三重県,26,1783,0,23,12.35
2021/1/18,24,三重県,17,1800,0,23,12.02
2021/1/19,24,三重県,22,1822,1,24,11.85
2021/1/20,24,三重県,26,1848,0,24,11.45
2021/1/21,24,三重県,34,1882,1,25,11.79
2021/1/22,24,三重県,54,1936,2,27,12.3
2021/1/23,24,三重県,40,1976,1,28,12.3
2021/1/24,24,三重県,24,2000,0,28,12.18
2021/1/25,24,三重県,24,2024,0,28,12.58
2021/1/26,24,三重県,33,2057,0,28,13.19
2021/1/27,24,三重県,43,2100,1,29,14.15
2021/1/28,24,三重県,29,2129,0,29,13.87
2021/1/29,24,三重県,17,2146,1,30,11.79
2021/1/30,24,三重県,28,2174,0,30,11.12
2021/1/31,24,三重県,14,2188,0,30,10.56
2021/2/1,24,三重県,15,2203,0,30,10.05
2021/2/2,24,三重県,29,2232,0,30,9.83
2021/2/3,24,三重県,27,2259,2,32,8.93
2021/2/4,24,三重県,26,2285,2,34,8.76
2021/2/5,24,三重県,13,2298,0,34,8.53
2021/2/6,24,三重県,27,2325,1,35,8.48
2021/2/7,24,三重県,6,2331,0,35,8.03
2021/2/8,24,三重県,5,2336,1,36,7.47
2021/2/9,24,三重県,7,2343,3,39,6.23
2021/2/10,24,三重県,10,2353,1,40,5.28
2021/2/11,24,三重県,8,2361,1,41,4.27
2021/2/12,24,三重県,9,2370,1,42,4.04
2021/2/13,24,三重県,9,2379,1,43,3.03
2021/2/14,24,三重県,10,2389,0,43,3.26
2021/2/15,24,三重県,4,2393,3,46,3.2
2021/2/16,24,三重県,15,2408,1,47,3.65
2021/2/17,24,三重県,12,2420,0,47,3.76
2021/2/18,24,三重県,20,2440,2,49,4.44
2021/2/19,24,三重県,14,2454,0,49,4.72
2021/2/20,24,三重県,11,2465,0,49,4.83
2021/2/21,24,三重県,11,2476,0,49,4.88
2021/2/22,24,三重県,4,2480,1,50,4.88
2021/2/23,24,三重県,6,2486,2,52,4.38
2021/2/24,24,三重県,10,2496,0,52,4.27
2021/2/25,24,三重県,5,2501,0,52,3.43
2021/2/26,24,三重県,8,2509,1,53,3.09
2021/2/27,24,三重県,12,2521,0,53,3.14
2021/2/28,24,三重県,7,2528,0,53,2.92
2021/3/1,24,三重県,4,2532,0,53,2.92
2021/3/2,24,三重県,9,2541,1,54,3.09
2021/3/3,24,三重県,4,2545,1,55,2.75
2021/3/4,24,三重県,4,2549,1,56,2.7
2021/3/5,24,三重県,5,2554,1,57,2.53
2021/3/6,24,三重県,10,2564,0,57,2.41
2021/3/7,24,三重県,2,2566,0,57,2.13
2021/3/8,24,三重県,1,2567,2,59,1.97
2021/3/9,24,三重県,3,2570,0,59,1.63
2021/3/10,24,三重県,9,2579,2,61,1.91
2021/3/11,24,三重県,8,2587,1,62,2.13
2021/3/12,24,三重県,6,2593,1,63,2.19
2021/3/13,24,三重県,5,2598,0,63,1.91
2021/3/14,24,三重県,8,2606,0,63,2.25
2021/3/15,24,三重県,2,2608,0,63,2.3
2021/3/16,24,三重県,4,2612,1,64,2.36
2021/3/17,24,三重県,6,2618,1,65,2.19
2021/3/18,24,三重県,8,2626,0,65,2.19
2021/3/19,24,三重県,8,2634,1,66,2.3
2021/3/20,24,三重県,5,2639,1,67,2.3
2021/3/21,24,三重県,4,2643,0,67,2.08
2021/3/22,24,三重県,0,2643,0,67,1.97
2021/3/23,24,三重県,7,2650,0,67,2.13
2021/3/24,24,三重県,10,2660,0,67,2.36
2021/3/25,24,三重県,9,2669,1,68,2.41
2021/3/26,24,三重県,16,2685,0,68,2.86
2021/3/27,24,三重県,10,2695,1,69,3.14
2021/3/28,24,三重県,13,2708,1,70,3.65
2021/3/29,24,三重県,9,2717,0,70,4.15
2021/3/30,24,三重県,17,2734,0,70,4.72
2021/3/31,24,三重県,19,2753,0,70,5.22
2021/4/1,24,三重県,24,2777,0,70,6.06
2021/4/2,24,三重県,26,2803,1,71,6.63
2021/4/3,24,三重県,22,2825,0,71,7.3
2021/4/4,24,三重県,18,2843,0,71,7.58
2021/4/5,24,三重県,10,2853,1,72,7.64
2021/4/6,24,三重県,10,2863,0,72,7.24
2021/4/7,24,三重県,33,2896,0,72,8.03
2021/4/8,24,三重県,28,2924,0,72,8.25
2021/4/9,24,三重県,17,2941,0,72,7.75
2021/4/10,24,三重県,39,2980,0,72,8.7
2021/4/11,24,三重県,13,2993,1,73,8.42
2021/4/12,24,三重県,18,3011,0,73,8.87
2021/4/13,24,三重県,23,3034,1,74,9.6
2021/4/14,24,三重県,29,3063,0,74,9.38
2021/4/15,24,三重県,26,3089,0,74,9.26
2021/4/16,24,三重県,36,3125,0,74,10.33
2021/4/17,24,三重県,28,3153,0,74,9.71
2021/4/18,24,三重県,21,3174,0,74,10.16
2021/4/19,24,三重県,15,3189,1,75,9.99
2021/4/20,24,三重県,37,3226,0,75,10.78
2021/4/21,24,三重県,57,3283,0,75,12.35
2021/4/22,24,三重県,68,3351,0,75,14.71
2021/4/23,24,三重県,67,3418,1,76,16.45
2021/4/24,24,三重県,72,3490,1,77,18.92
2021/4/25,24,三重県,36,3526,0,77,19.76
2021/4/26,24,三重県,32,3558,0,77,20.72
2021/4/27,24,三重県,44,3602,2,79,21.11
2021/4/28,24,三重県,60,3662,2,81,21.28
2021/4/29,24,三重県,51,3713,0,81,20.33
2021/4/30,24,三重県,52,3765,0,81,19.48
2021/5/1,24,三重県,49,3814,1,82,18.19
2021/5/2,24,三重県,49,3863,5,87,18.92
2021/5/3,24,三重県,36,3899,0,87,19.15
2021/5/4,24,三重県,31,3930,0,87,18.42
2021/5/5,24,三重県,28,3958,1,88,16.62
2021/5/6,24,三重県,32,3990,0,88,15.55
2021/5/7,24,三重県,54,4044,1,89,15.67
2021/5/8,24,三重県,47,4091,0,89,15.55
2021/5/9,24,三重県,55,4146,0,89,15.89
2021/5/10,24,三重県,25,4171,2,91,15.27
2021/5/11,24,三重県,45,4216,2,93,16.06
2021/5/12,24,三重県,49,4265,2,95,17.24
2021/5/13,24,三重県,45,4310,0,95,17.97
2021/5/14,24,三重県,51,4361,1,96,17.8
2021/5/15,24,三重県,63,4424,0,96,18.7
2021/5/16,24,三重県,37,4461,0,96,17.69
2021/5/17,24,三重県,28,4489,0,96,17.86
2021/5/18,24,三重県,41,4530,1,97,17.63
2021/5/19,24,三重県,50,4580,1,98,17.69
2021/5/20,24,三重県,36,4616,1,99,17.18
2021/5/21,24,三重県,39,4655,2,101,16.51
2021/5/22,24,三重県,28,4683,0,101,14.54
2021/5/23,24,三重県,23,4706,0,101,13.76
2021/5/24,24,三重県,9,4715,2,103,12.69
2021/5/25,24,三重県,28,4743,0,103,11.96
2021/5/26,24,三重県,32,4775,0,103,10.95
2021/5/27,24,三重県,27,4802,0,103,10.44
2021/5/28,24,三重県,33,4835,0,103,10.11
2021/5/29,24,三重県,37,4872,1,104,10.61
2021/5/30,24,三重県,19,4891,1,105,10.39
2021/5/31,24,三重県,22,4913,1,106,11.12
2021/6/1,24,三重県,22,4935,1,107,10.78
2021/6/2,24,三重県,23,4958,0,107,10.28
2021/6/3,24,三重県,26,4984,0,107,10.22
2021/6/4,24,三重県,26,5010,0,107,9.83
2021/6/5,24,三重県,23,5033,0,107,9.04
2021/6/6,24,三重県,13,5046,0,107,8.7
2021/6/7,24,三重県,9,5055,0,107,7.97
2021/6/8,24,三重県,16,5071,0,107,7.64
2021/6/9,24,三重県,10,5081,0,107,6.91
2021/6/10,24,三重県,18,5099,1,108,6.46
2021/6/11,24,三重県,15,5114,0,108,5.84
2021/6/12,24,三重県,12,5126,0,108,5.22
2021/6/13,24,三重県,18,5144,0,108,5.5
2021/6/14,24,三重県,4,5148,1,109,5.22
2021/6/15,24,三重県,4,5152,0,109,4.55
2021/6/16,24,三重県,7,5159,0,109,4.38
2021/6/17,24,三重県,4,5163,0,109,3.59
2021/6/18,24,三重県,14,5177,0,109,3.54
2021/6/19,24,三重県,4,5181,0,109,3.09
2021/6/20,24,三重県,4,5185,0,109,2.3
2021/6/21,24,三重県,5,5190,1,110,2.36
2021/6/22,24,三重県,2,5192,0,110,2.25
2021/6/23,24,三重県,13,5205,0,110,2.58
2021/6/24,24,三重県,11,5216,0,110,2.98
2021/6/25,24,三重県,22,5238,0,110,3.43
2021/6/26,24,三重県,5,5243,0,110,3.48
2021/6/27,24,三重県,2,5245,0,110,3.37
2021/6/28,24,三重県,3,5248,1,111,3.26
2021/6/29,24,三重県,4,5252,0,111,3.37
2021/6/30,24,三重県,4,5256,1,112,2.86
2021/7/1,24,三重県,5,5261,0,112,2.53
2021/7/2,24,三重県,6,5267,0,112,1.63
2021/7/3,24,三重県,7,5274,0,112,1.74
2021/7/4,24,三重県,4,5278,0,112,1.85
2021/7/5,24,三重県,2,5280,0,112,1.8
2021/7/6,24,三重県,5,5285,0,112,1.85
2021/7/7,24,三重県,10,5295,0,112,2.19
2021/7/8,24,三重県,10,5305,1,113,2.47
2021/7/9,24,三重県,15,5320,0,113,2.98
2021/7/10,24,三重県,7,5327,0,113,2.98
2021/7/11,24,三重県,17,5344,0,113,3.71
2021/7/12,24,三重県,4,5348,0,113,3.82
2021/7/13,24,三重県,10,5358,0,113,4.1
2021/7/14,24,三重県,33,5391,0,113,5.39
2021/7/15,24,三重県,11,5402,0,113,5.45
2021/7/16,24,三重県,20,5422,0,113,5.73
2021/7/17,24,三重県,33,5455,0,113,7.19
2021/7/18,24,三重県,10,5465,0,113,6.79
2021/7/19,24,三重県,7,5472,0,113,6.96
2021/7/20,24,三重県,18,5490,0,113,7.41
2021/7/21,24,三重県,22,5512,0,113,6.79
2021/7/22,24,三重県,27,5539,0,113,7.69
2021/7/23,24,三重県,11,5550,0,113,7.19
2021/7/24,24,三重県,11,5561,0,113,5.95
2021/7/25,24,三重県,16,5577,0,113,6.29
2021/7/26,24,三重県,16,5593,1,114,6.79
2021/7/27,24,三重県,21,5614,0,114,6.96
2021/7/28,24,三重県,37,5651,0,114,7.8
2021/7/29,24,三重県,34,5685,0,114,8.2
2021/7/30,24,三重県,33,5718,0,114,9.43
2021/7/31,24,三重県,44,5762,0,114,11.29
2021/8/1,24,三重県,37,5799,0,114,12.46
2021/8/2,24,三重県,32,5831,0,114,13.36
2021/8/3,24,三重県,67,5898,0,114,15.95
2021/8/4,24,三重県,74,5972,0,114,18.02
2021/8/5,24,三重県,57,6029,0,114,19.31
2021/8/6,24,三重県,97,6126,0,114,22.91
2021/8/7,24,三重県,83,6209,0,114,25.1
2021/8/8,24,三重県,73,6282,0,114,27.12
2021/8/9,24,三重県,62,6344,0,114,28.8
2021/8/10,24,三重県,55,6399,0,114,28.13
2021/8/11,24,三重県,111,6510,0,114,30.21
2021/8/12,24,三重県,131,6641,0,114,34.36
2021/8/13,24,三重県,137,6778,0,114,36.61
2021/8/14,24,三重県,148,6926,2,116,40.26
2021/8/15,24,三重県,151,7077,0,116,44.64
2021/8/16,24,三重県,108,7185,1,117,47.22
2021/8/17,24,三重県,208,7393,0,117,55.81
2021/8/18,24,三重県,276,7669,0,117,65.08
2021/8/19,24,三重県,311,7980,1,118,75.18
2021/8/20,24,三重県,388,8368,0,118,89.28
2021/8/21,24,三重県,427,8795,0,118,104.94
2021/8/22,24,三重県,432,9227,2,120,120.72
2021/8/23,24,三重県,268,9495,0,120,129.7
2021/8/24,24,三重県,341,9836,2,122,137.17
2021/8/25,24,三重県,431,10267,0,122,145.87
2021/8/26,24,三重県,515,10782,1,123,157.33
2021/8/27,24,三重県,423,11205,1,124,159.29
2021/8/28,24,三重県,415,11620,0,124,158.62
2021/8/29,24,三重県,343,11963,3,127,153.62
2021/8/30,24,三重県,181,12144,3,130,148.74
2021/8/31,24,三重県,236,12380,0,130,142.84
2021/9/1,24,三重県,269,12649,3,133,133.75
2021/9/2,24,三重県,248,12897,1,134,118.75
2021/9/3,24,三重県,219,13116,2,136,107.3
2021/9/4,24,三重県,161,13277,2,138,93.04
2021/9/5,24,三重県,137,13414,0,138,81.47
2021/9/6,24,三重県,109,13523,0,138,77.43
2021/9/7,24,三重県,120,13643,2,140,70.92
2021/9/8,24,三重県,111,13754,4,144,62.04
2021/9/9,24,三重県,129,13883,0,144,55.36
2021/9/10,24,三重県,96,13979,1,145,48.46
2021/9/11,24,三重県,85,14064,2,147,44.19
2021/9/12,24,三重県,60,14124,2,149,39.87
2021/9/13,24,三重県,38,14162,0,149,35.88
2021/9/14,24,三重県,68,14230,0,149,32.96
2021/9/15,24,三重県,56,14286,1,150,29.87
2021/9/16,24,三重県,44,14330,0,150,25.1
2021/9/17,24,三重県,31,14361,1,151,21.45
2021/9/18,24,三重県,43,14404,1,152,19.09
2021/9/19,24,三重県,31,14435,3,155,17.46
2021/9/20,24,三重県,24,14459,0,155,16.68
2021/9/21,24,三重県,7,14466,3,158,13.25
2021/9/22,24,三重県,20,14486,0,158,11.23
2021/9/23,24,三重県,33,14519,1,159,10.61
2021/9/24,24,三重県,12,14531,0,159,9.55
